105/05/17,180000,77700,0.42,0.45,0.42,0.45,+0.12,3
105/05/18,171000,62350,0.45,0.45,0.36,0.36,-0.09,5
105/05/19,460000,141800,0.33,0.33,0.28,0.30,-0.06,8
105/05/20,250000,70400,0.30,0.30,0.28,0.28,-0.02,5
105/05/23,450000,148500,0.30,0.36,0.30,0.36,+0.08,7
105/05/24,28000,9550,0.35,0.35,0.34,0.35,-0.01,3
105/05/25,333000,113130,0.33,0.36,0.33,0.35,0.00,5
105/05/26,535000,222020,0.43,0.43,0.40,0.40,+0.05,9
105/05/27,5000,1950,0.39,0.39,0.39,0.39,-0.01,1
105/05/30,99000,37620,0.38,0.38,0.38,0.38,-0.01,1
105/05/31,562000,230210,0.39,0.45,0.39,0.40,+0.02,9
105/06/01,90000,30600,0.34,0.34,0.34,0.34,-0.06,1
105/06/02,0,0,---,---,---,---,---,0
105/06/03,0,0,---,---,---,---,---,0
105/06/04,0,0,---,---,---,---,---,0
105/06/06,0,0,---,---,---,---,---,0
105/06/07,0,0,---,---,---,---,---,0
105/06/08,0,0,---,---,---,---,---,0
105/06/13,10000,700,0.07,0.07,0.07,0.07,-0.05,1
105/06/14,0,0,---,---,---,---,---,0
105/06/15,0,0,---,---,---,---,---,0
105/06/16,3000,330,0.11,0.11,0.11,0.11,-0.01,1
105/06/17,10000,1000,0.10,0.10,0.10,0.10,-0.01,1
105/06/20,205000,24550,0.12,0.12,0.11,0.11,+0.01,2
105/06/21,0,0,---,---,---,---,---,0
105/06/22,0,0,---,---,---,---,---,0
105/06/23,200000,26000,0.13,0.13,0.13,0.13,+0.02,1
105/06/24,161000,14480,0.10,0.10,0.08,0.09,-0.04,3
105/06/27,105000,9450,0.09,0.09,0.09,0.09,0.00,3
105/06/28,50000,5000,0.10,0.10,0.10,0.10,+0.01,1
105/06/29,200000,20000,0.10,0.10,0.10,0.10,0.00,1
105/06/30,35000,3550,0.10,0.11,0.10,0.11,+0.01,2
105/07/01,75000,7900,0.11,0.11,0.10,0.10,-0.01,2
105/07/04,5000,450,0.09,0.09,0.09,0.09,-0.01,1
105/07/05,0,0,---,---,---,---,---,0
105/07/06,0,0,---,---,---,---,---,0
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,36000,3240,0.09,0.09,0.09,0.09,0.00,2
105/07/13,0,0,---,---,---,---,---,0
105/07/14,0,0,---,---,---,---,---,0
105/07/15,10000,900,0.09,0.09,0.09,0.09,0.00,1
105/07/18,70000,6300,0.09,0.09,0.09,0.09,0.00,1
105/07/19,0,0,---,---,---,---,---,0
105/07/20,0,0,---,---,---,---,---,0
105/07/21,0,0,---,---,---,---,---,0
105/07/22,0,0,---,---,---,---,---,0
105/07/25,0,0,---,---,---,---,---,0
